metro_id,tract_id,year,entropy,distmiles,metro_name
35620,36047084800,2000,0.2075153894409076,6.044048012234236,New York
35620,36047084800,2010,0.19657533139546868,6.044048012234236,New York
35620,36047084800,2020,0.41319957602292573,6.044048012234236,New York
35620,36047085000,1990,0.3038272029137666,5.953543999124271,New York
35620,36047085000,2000,0.242978252351737,5.953543999124271,New York
35620,36047085000,2010,0.2397691512723098,5.953543999124271,New York
35620,36047085000,2020,0.34238021202835567,5.953543999124271,New York
35620,36047085200,1990,NA,5.5520925277190685,New York
35620,36047085200,2000,NA,5.5520925277190685,New York
35620,36047085200,2010,0.16674004704328663,5.5520925277190685,New York
35620,36047085200,2020,0.6065122046235154,5.5520925277190685,New York
35620,36047085400,1990,0.26081026691701875,5.637112569118177,New York
35620,36047085400,2000,0.2925452820421105,5.637112569118177,New York
35620,36047085400,2010,0.23835264610610601,5.637112569118177,New York
35620,36047085400,2020,0.4768179868052818,5.637112569118177,New York
35620,36047085600,1990,0.23768472646038083,5.349054059526061,New York
35620,36047085600,2000,0.25705921725664865,5.349054059526061,New York
35620,36047085600,2010,0.26856038502396135,5.349054059526061,New York
35620,36047085600,2020,0.47364562438431,5.349054059526061,New York
35620,36047085800,1990,0.20538491762619662,5.460556235328202,New York
35620,36047085800,2000,0.1959410150761671,5.460556235328202,New York
35620,36047085800,2010,0.2233954606481511,5.460556235328202,New York
35620,36047085800,2020,0.41086793117957066,5.460556235328202,New York
35620,36047086000,1990,0.21717574058367986,5.660860912760961,New York
35620,36047086000,2000,0.19105243951578693,5.660860912760961,New York
35620,36047086000,2010,0.24556510394604,5.660860912760961,New York
35620,36047086000,2020,0.3923280624783381,5.660860912760961,New York
35620,36047086200,1990,0.21996929890620923,5.849109291476481,New York
35620,36047086200,2000,0.178717810184348,5.849109291476481,New York
35620,36047086200,2010,0.20883735757585903,5.849109291476481,New York
35620,36047086200,2020,0.3606890380474431,5.849109291476481,New York
35620,36047086400,1990,0.2034859592932248,5.754581512143513,New York
35620,36047086400,2000,0.19133306958124494,5.754581512143513,New York
35620,36047086400,2010,0.19562844839021376,5.754581512143513,New York
35620,36047086400,2020,0.3295250313528107,5.754581512143513,New York
35620,36047086600,1990,0.14943980669740928,5.521721694024666,New York
35620,36047086600,2000,0.20825984718138602,5.521721694024666,New York
35620,36047086600,2010,0.1730932286219356,5.521721694024666,New York
35620,36047086600,2020,0.38356462437745925,5.521721694024666,New York
35620,36047086800,1990,0.16032525883706733,5.554741720960118,New York
35620,36047086800,2000,0.22603742087391035,5.554741720960118,New York
35620,36047086800,2010,0.2439942568550276,5.554741720960118,New York
35620,36047086800,2020,0.3725083902909928,5.554741720960118,New York
35620,36047087000,1990,0.16964484233352542,5.428242709759492,New York
35620,36047087000,2000,0.17184964819715212,5.428242709759492,New York
35620,36047087000,2010,0.21503643161844577,5.428242709759492,New York
35620,36047087000,2020,0.39814754817274794,5.428242709759492,New York
35620,36047087200,1990,0.18270517924827417,5.335958148859605,New York
35620,36047087200,2000,0.2560124625387111,5.335958148859605,New York
35620,36047087200,2010,0.18598337992645195,5.335958148859605,New York
35620,36047087200,2020,0.40507637268479907,5.335958148859605,New York
35620,36047087401,1990,0.31618903765291595,4.938079068304748,New York
35620,36047087401,2000,0.36017954040794087,4.938079068304748,New York
35620,36047087401,2010,0.3771337708136934,4.938079068304748,New York
35620,36047087401,2020,0.5465946593802181,4.938079068304748,New York
35620,36047087600,1990,0.22886462879136119,5.032867100280816,New York
35620,36047087600,2000,0.4033734157688421,5.032867100280816,New York
35620,36047087600,2010,0.41232670876368616,5.032867100280816,New York
35620,36047087600,2020,0.632400104798308,5.032867100280816,New York
35620,36047087800,1990,0.379415931800108,5.280053152850217,New York
35620,36047087800,2000,0.358967609213146,5.280053152850217,New York
35620,36047087800,2010,0.24027245689523782,5.280053152850217,New York
35620,36047087800,2020,0.37284943584407865,5.280053152850217,New York
35620,36047088000,1990,0.20538169682187563,5.12797235921792,New York
35620,36047088000,2000,0.20788103445464656,5.12797235921792,New York
35620,36047088000,2010,0.2353663732609493,5.12797235921792,New York
35620,36047088000,2020,0.45206328093926024,5.12797235921792,New York
35620,36047088200,1990,0.14739846022780162,5.266635360148495,New York
35620,36047088200,2000,0.2077654092743746,5.266635360148495,New York
35620,36047088200,2010,0.2011030207224618,5.266635360148495,New York
35620,36047088200,2020,0.39498208021005454,5.266635360148495,New York
35620,36047088400,1990,0.202511518291991,5.31592584504788,New York
35620,36047088400,2000,0.2268027389454169,5.31592584504788,New York
